placeId,candidateRank,photoTitle,description,creator,sourcePage,originalFile,license,licenseUrl,originalWidth,originalHeight,capturedAt,representativeness,composition,guidebookFit,mobileRecognition,resolution,licenseClarity,score,selected,reason
girona-cathedral,2,Girona 031.JPG,"Steps leading to the Cathedral of Girona, Spain",Georges Jansoone ( JoJan ),https://commons.wikimedia.org/wiki/File:Girona_031.JPG,https://upload.wikimedia.org/wikipedia/commons/d/d0/Girona_031.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,2560,1920,2010-09-26,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
girona-cathedral,3,Gothic portico Girona Cathedral.png,This was the main entrance until the flight of steps to the Baroque portico was completed in 1607,Frankmcdonald70,https://commons.wikimedia.org/wiki/File:Gothic_portico_Girona_Cathedral.png,https://upload.wikimedia.org/wikipedia/commons/2/22/Gothic_portico_Girona_Cathedral.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,974,1268,2023-09-13,22,14,11,10,5,10,72,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
collioure,1,"L'église Notre-Dame-des-Anges et une partie du port, Collioure (6).JPG",Vue depuis le château royal.,Citevia,"https://commons.wikimedia.org/wiki/File:L%27%C3%A9glise_Notre-Dame-des-Anges_et_une_partie_du_port,_Collioure_(6).JPG",https://upload.wikimedia.org/wikipedia/commons/0/0f/L%27%C3%A9glise_Notre-Dame-des-Anges_et_une_partie_du_port%2C_Collioure_%286%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,4264,2622,2012-09-13 17:02:45,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
peratallada,1,Nucli històric de Peratallada 1.JPG,Nucli històric de Peratallada (Forallac),Carlos Pino Andújar,https://commons.wikimedia.org/wiki/File:Nucli_hist%C3%B2ric_de_Peratallada_1.JPG,https://upload.wikimedia.org/wikipedia/commons/9/9b/Nucli_hist%C3%B2ric_de_Peratallada_1.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,3008,2000,2013-09-07 16:39:38,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
peratallada,2,Peratallada (4085746976).jpg,"Peratallada is a town in the municipality of Forallac, in the county of Baix Empordà, in Catalonia, Spain. It is 22 km east of Girona. Its name is derived from perda tallada, meaning 'carved stone'. Declared a historic-artistic monument, most of the buildings are built from stone carved from the fosse or moat which still encircles parts of this small fortified medieval town (Wikipedia). Peratallada, es un pequeño pueblo perteneciente al municipio de Forallac, Bajo Ampurdán. Fue declarado Conjunto Histórico-Artístico por ser uno de los núcleos de arquitectura medieval más importantes y mejor conservados de Cataluña (Wikipedia). rq",Felipe Gabaldón,https://commons.wikimedia.org/wiki/File:Peratallada_(4085746976).jpg,https://upload.wikimedia.org/wikipedia/commons/d/d5/Peratallada_%284085746976%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,4125,2750,2009-08-12 23:12,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
peratallada,3,Peratallada (Nocturno II) (3074964884).jpg,"Peratallada is a town in the municipality of Forallac, in the county of Baix Empordà, in Catalonia, Spain. It is 22 km east of Girona. Its name is derived from perda tallada, meaning 'carved stone'. Declared a historic-artistic monument, most of the buildings are built from stone carved from the fosse or moat which still encircles parts of this small fortified medieval town (Wikipedia). Peratallada, es un pequeño pueblo perteneciente al municipio de Forallac, Bajo Ampurdán. Fue declarado Conjunto Histórico-Artístico por ser uno de los núcleos de arquitectura medieval más importantes y mejor conservados de Cataluña (Wikipedia). rq",Felipe Gabaldón,https://commons.wikimedia.org/wiki/File:Peratallada_(Nocturno_II)_(3074964884).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0d/Peratallada_%28Nocturno_II%29_%283074964884%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2457,3276,2008-08-10 23:42,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
calella-de-palafrugell,1,Calella de Palafrugell (26023087965).jpg,Calella de Palafrugell,Jorge Franganillo,https://commons.wikimedia.org/wiki/File:Calella_de_Palafrugell_(26023087965).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f1/Calella_de_Palafrugell_%2826023087965%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,1950,1300,"Taken on 12 March 2016, 12:36",30,19,15,14,8,10,96,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
xuixo,1,Xuixo.jpg,pasta dolça,Cangur,https://commons.wikimedia.org/wiki/File:Xuixo.jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Xuixo.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,2592,1944,"2 March 2008, 10:45:45 (according to Exif data)",30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
xuixo,2,Xuixo pastry Girona.jpg,"Xuixo (“shoe-“shoe”) pastry with flower decoration, filled with Catalan cream. Typical pastry of region of Girona Catalonia Spain.",Nerveana,https://commons.wikimedia.org/wiki/File:Xuixo_pastry_Girona.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Xuixo_pastry_Girona.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2280,2280,2018-09-07 13:56:24,22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
suquet-de-peix,1,Suquet de peix.jpg,"""Suquet"" de pescado Ingredientes Un tomate. Ajo y perejil. La clase de pescado que se prefiera. Azafrán. Preparación Primero sofreír el tomate partido por la mitad, después el ajo y el perejil picado pequeño, cuando esté todo frito, echarle el agua, el pescado, dándole vueltas con cuidado para que no se desmenuce y cuando ya casi esté (unos 10 minutos), echarle el azafrán.","Hector Garcia from Barcelona, Catalonia, Spain",https://commons.wikimedia.org/wiki/File:Suquet_de_peix.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bd/Suquet_de_peix.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,1280,960,2005-08-18 23:14,30,19,15,14,5,10,93,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
suquet-de-peix,2,Cruet de peix a la Marina.jpg,"Cruet de peix o suquet de peix, a la Marina Alta, País Valencià. Suquet de peix , a typical Mediterranean dish available in the South of France and the East of Spain, and associated with Catalan cuisine.",Espencat,https://commons.wikimedia.org/wiki/File:Cruet_de_peix_a_la_Marina.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/Cruet_de_peix_a_la_Marina.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,800,600,2009-02-14 15:16:09,22,14,11,10,5,10,72,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
promenade-des-anglais,1,Nice promenade-anglais.jpg,La mer Méditerranée et la Promenade des Anglais à Nice.,The original uploader was Floflo at French Wikipedia .,https://commons.wikimedia.org/wiki/File:Nice_promenade-anglais.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d2/Nice_promenade-anglais.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 2.5,https://creativecommons.org/licenses/by-sa/2.5,2832,2128,2006-08-14,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
promenade-des-anglais,2,Nice-seafront.jpg,"The Nice seafront on a windy day, viewed from the ""Colline du Château""",Ioan Sameli,https://commons.wikimedia.org/wiki/File:Nice-seafront.jpg,https://upload.wikimedia.org/wikipedia/commons/6/63/Nice-seafront.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,2592,1944,2006-08-14,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
cours-saleya,1,Cours Saleya market fruit stalls Nice 2026.JPG,"Wider view of the Cours Saleya market in Nice, France. Fruit and vegetable stalls with striped and red-white awnings line the pedestrian square. Shoppers browse among baskets of oranges and other citrus fruit. The colourful Baroque facades of the surrounding buildings and the tree-covered Colline du Château are visible in the background.",Mike is Michi,https://commons.wikimedia.org/wiki/File:Cours_Saleya_market_fruit_stalls_Nice_2026.JPG,https://upload.wikimedia.org/wikipedia/commons/e/e1/Cours_Saleya_market_fruit_stalls_Nice_2026.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,5356,4012,2026-03-19,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
cours-saleya,2,Market Square in Old Nice - panoramio.jpg,Market Square in Old Nice,Art Anderson,https://commons.wikimedia.org/wiki/File:Market_Square_in_Old_Nice_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Market_Square_in_Old_Nice_-_panoramio.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,1600,1200,Taken on 13 October 2007,22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
cours-saleya,3,Cours Saleya flower market vegetable stalls Nice 2026.JPG,"Vegetable stalls at the Cours Saleya market in Nice, France. Wooden crates filled with cauliflower, carrots, zucchini, and other fresh produce are displayed under striped awnings. A customer examines the goods. The ochre-coloured facades of Old Nice are visible in the background. Morning light, clear sky.",Mike is Michi,https://commons.wikimedia.org/wiki/File:Cours_Saleya_flower_market_vegetable_stalls_Nice_2026.JPG,https://upload.wikimedia.org/wikipedia/commons/c/c2/Cours_Saleya_flower_market_vegetable_stalls_Nice_2026.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,4012,5356,2026-03-19,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
vieux-nice,1,Vue du Vieux-Nice.jpg,Vue du Vieux-Nice,Baptiste Rossi,https://commons.wikimedia.org/wiki/File:Vue_du_Vieux-Nice.jpg,https://upload.wikimedia.org/wikipedia/commons/0/05/Vue_du_Vieux-Nice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,2576,1932,2006-04-24,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
vieux-nice,2,Nice cityscape from Colline du Chateau 2026.JPG,"Panoramic view of Nice, France, looking north-west from the Colline du Château. The terracotta rooftops of the Old Town fill the foreground, with the modern city extending toward the hills in the background. A church bell tower rises above the low roofline. Clear sky, midday light.",Mike is Michi,https://commons.wikimedia.org/wiki/File:Nice_cityscape_from_Colline_du_Chateau_2026.JPG,https://upload.wikimedia.org/wikipedia/commons/3/30/Nice_cityscape_from_Colline_du_Chateau_2026.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,5356,4012,2026-03-19,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
colline-du-chateau,1,Nice Harbor from Castle Hill 01.jpg,The main port of Nice as seen from Castle Hill.,Spike,https://commons.wikimedia.org/wiki/File:Nice_Harbor_from_Castle_Hill_01.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8a/Nice_Harbor_from_Castle_Hill_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,12689,5226,2019-07-07 13:25:30,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
colline-du-chateau,2,Nice Harbor from Castle Hill.jpg,Nice Harbor from Castle Hill,Yair Haklai,https://commons.wikimedia.org/wiki/File:Nice_Harbor_from_Castle_Hill.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Nice_Harbor_from_Castle_Hill.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,4128,2322,2017-09-29 17:40:45,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
le-suquet,1,Le Suquet old town panorama Cannes 2026.JPG,"Panoramic view of Le Suquet, the old town of Cannes, France, seen from below. The medieval watchtower Tour du Suquet with a French flag, the clock tower of the Église Notre-Dame d'Espérance, and the large ""CANNES"" sign on the hillside are visible. Colourful old buildings and palm trees line the foreground. Partly cloudy sky.",Mike is Michi,https://commons.wikimedia.org/wiki/File:Le_Suquet_old_town_panorama_Cannes_2026.JPG,https://upload.wikimedia.org/wikipedia/commons/3/33/Le_Suquet_old_town_panorama_Cannes_2026.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,5660,4240,2026-03-21,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
le-suquet,2,Cannes from Suquet Tower 01.jpg,"A panorama of Cannes as seen from Suquet Tower in Le Suquet, the old town of Cannes.",Spike,https://commons.wikimedia.org/wiki/File:Cannes_from_Suquet_Tower_01.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f9/Cannes_from_Suquet_Tower_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,14896,4649,2019-06-30 16:39:30,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
le-suquet,3,Cannes from Suquet Tower 02.jpg,"A panorama of Cannes as seen from Suquet Tower in Le Suquet, the old town of Cannes.",Spike,https://commons.wikimedia.org/wiki/File:Cannes_from_Suquet_Tower_02.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d7/Cannes_from_Suquet_Tower_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,17997,4870,2019-06-30 16:42:22,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
socca,1,Socca a Nice.jpg,"Socca , just coming out of the oven and served hot, in the old town of Nice ( Vieux-Nice ), on the French Riviera (Alpes-Maritimes, France).",Myrabella,https://commons.wikimedia.org/wiki/File:Socca_a_Nice.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f0/Socca_a_Nice.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,3648,2736,2009-12-23,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
pissaladiere,1,Pissaladière.jpg,Typical pissaladière.,Cdg83,https://commons.wikimedia.org/wiki/File:Pissaladi%C3%A8re.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ee/Pissaladi%C3%A8re.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,3264,2448,2013-11-16 14:31:26,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
eixample,1,Diagonal in Barcelona (3795275260).jpg,Diagonal in Barcelona,"Oh-Barcelona.com from Barcelona, Spain",https://commons.wikimedia.org/wiki/File:Diagonal_in_Barcelona_(3795275260).jpg,https://upload.wikimedia.org/wikipedia/commons/6/69/Diagonal_in_Barcelona_%283795275260%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,3648,2736,2009-06-06 21:59,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
eixample,2,"Barcelona, Spain ESA22069155.jpeg","The Copernicus Sentinel-2 mission takes us over Barcelona – the second largest city in Spain. On the northeast coast of the Iberian Peninsula, Barcelona occupies a low plateau along the Mediterranean coastal plain. The city and its red roofs contrast with the forested hills and the sea that surround it. The famous Avinguda Diagonal avenue can be seen in the right of the image. The road is one of Barcelona’s broadest avenues and cuts the city diagonally in two, hence its name. The circular Plaça de les Glòries Catalanes was meant to be the city centre in the original urban plan, but nowadays is used largely as a roundabout. Dominating the left side of the image are the Garraf Massif mountains, their cliffs reaching the Mediterranean coast. Its highest point on the coastal side is La Morella – almost 600 m above sea level. The Llobregat River can be seen entering the image in the top left. The river rises in the eastern Pyrenees and flows southeast before emptying into the Mediterranean Sea. Before reaching the sea, the river forms a small delta, which used to provide a large extension of fertile land but is now largely urbanised. Barcelona-El Prat airport can be seen to the left of the river. Along the coast, the port of Barcelona, one of Europe’s top ten largest container ports, is visible. Barcelona is home to the Universitat Politècnica de Catalunya – the largest engineering university in Catalonia. In 2017, the university won ESA’s Small Satellite Challenge and the top prize at the Copernicus Masters competition with its Federated Satellite Systems (FSSCat) project. The FSSCat mission consists of two small CubeSat satellites, each about the size of a shoebox, and will use state-of-the-art dual microwave and multispectral optical sensors. Ф-sat-1 – an enhancement of FSSCat carried on one of the two CubeSats – is set to launch soon from Europe’s spaceport in Kourou. It will be the first experiment to demonstrate how artificial intelligence can be used for Earth observation. Ф-sat-1 will have the ability to filter out less than perfect images so that only usable data are returned to Earth. This will allow for the efficient handling of data so that users will have access to timely information – ultimately benefiting society at large. Ф-sat-1 will acquire an enormous number of images that will allow scientists to detect urban heat islands, monitor changes in vegetation and water quality, as well as carry out experiments on the role of evapotranspiration in climate change. This image, which was captured on 16 March 2017, is also featured on the Earth from Space video programme.",European Space Agency,"https://commons.wikimedia.org/wiki/File:Barcelona,_Spain_ESA22069155.jpeg",https://upload.wikimedia.org/wikipedia/commons/4/45/Barcelona%2C_Spain_ESA22069155.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Attribution,,4133,3761,Taken on 16 March 2017,22,14,11,10,10,0,67,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
