source,target,href
daily/day-25.html,places/halles-de-lyon-paul-bocuse.html,../places/halles-de-lyon-paul-bocuse.html
daily/day-25.html,places/parc-de-la-tete-d-or.html,../places/parc-de-la-tete-d-or.html
daily/day-25.html,daily/day-24.html,../daily/day-24.html
daily/day-25.html,daily/day-26.html,../daily/day-26.html
daily/day-26.html,places/annecy.html,../places/annecy.html
daily/day-26.html,places/annecy.html,../places/annecy.html
daily/day-26.html,places/chez-mamie-lise.html,../places/chez-mamie-lise.html
daily/day-26.html,places/chez-mamie-lise.html,../places/chez-mamie-lise.html
daily/day-26.html,places/annecy.html,../places/annecy.html
daily/day-26.html,places/annecy.html,../places/annecy.html
daily/day-26.html,places/annecy.html,../places/annecy.html
daily/day-26.html,places/chez-mamie-lise.html,../places/chez-mamie-lise.html
daily/day-26.html,places/annecy.html,../places/annecy.html
daily/day-26.html,daily/day-25.html,../daily/day-25.html
daily/day-26.html,daily/day-27.html,../daily/day-27.html
daily/day-27.html,places/le-relais-du-15eme.html,../places/le-relais-du-15eme.html
daily/day-27.html,places/le-relais-du-15eme.html,../places/le-relais-du-15eme.html
daily/day-27.html,daily/day-26.html,../daily/day-26.html
daily/day-27.html,daily/day-28.html,../daily/day-28.html
daily/day-28.html,places/boulangerie-pichard.html,../places/boulangerie-pichard.html
daily/day-28.html,places/boulangerie-pichard.html,../places/boulangerie-pichard.html
daily/day-28.html,places/grand-palais.html,../places/grand-palais.html
daily/day-28.html,places/grand-palais.html,../places/grand-palais.html
daily/day-28.html,places/cafe-du-commerce.html,../places/cafe-du-commerce.html
daily/day-28.html,places/cafe-du-commerce.html,../places/cafe-du-commerce.html
daily/day-28.html,places/grand-palais.html,../places/grand-palais.html
daily/day-28.html,daily/day-27.html,../daily/day-27.html
daily/day-28.html,daily/day-29.html,../daily/day-29.html
daily/day-29.html,places/musee-du-luxembourg.html,../places/musee-du-luxembourg.html
daily/day-29.html,places/musee-du-luxembourg.html,../places/musee-du-luxembourg.html
daily/day-29.html,places/boulangerie-pichard.html,../places/boulangerie-pichard.html
daily/day-29.html,places/boulangerie-pichard.html,../places/boulangerie-pichard.html
daily/day-29.html,places/musee-du-luxembourg.html,../places/musee-du-luxembourg.html
daily/day-29.html,places/musee-du-luxembourg.html,../places/musee-du-luxembourg.html
daily/day-29.html,places/latin-quarter.html,../places/latin-quarter.html
daily/day-29.html,places/latin-quarter.html,../places/latin-quarter.html
daily/day-29.html,places/latin-quarter.html,../places/latin-quarter.html
daily/day-29.html,places/latin-quarter.html,../places/latin-quarter.html
daily/day-29.html,places/notre-dame-de-paris.html,../places/notre-dame-de-paris.html
daily/day-29.html,places/notre-dame-de-paris.html,../places/notre-dame-de-paris.html
daily/day-29.html,places/bouillon-racine.html,../places/bouillon-racine.html
daily/day-29.html,places/bouillon-racine.html,../places/bouillon-racine.html
daily/day-29.html,places/musee-du-luxembourg.html,../places/musee-du-luxembourg.html
daily/day-29.html,places/latin-quarter.html,../places/latin-quarter.html
daily/day-29.html,places/latin-quarter.html,../places/latin-quarter.html
daily/day-29.html,places/notre-dame-de-paris.html,../places/notre-dame-de-paris.html
daily/day-29.html,places/bouillon-racine.html,../places/bouillon-racine.html
daily/day-29.html,daily/day-28.html,../daily/day-28.html
daily/day-29.html,daily/day-30.html,../daily/day-30.html
daily/day-30.html,places/musee-de-l-orangerie.html,../places/musee-de-l-orangerie.html
daily/day-30.html,places/musee-de-l-orangerie.html,../places/musee-de-l-orangerie.html
daily/day-30.html,places/marche-convention.html,../places/marche-convention.html
daily/day-30.html,places/boulangerie-pichard.html,../places/boulangerie-pichard.html
daily/day-30.html,places/marche-convention.html,../places/marche-convention.html
daily/day-30.html,places/musee-de-l-orangerie.html,../places/musee-de-l-orangerie.html
daily/day-30.html,places/musee-de-l-orangerie.html,../places/musee-de-l-orangerie.html
daily/day-30.html,places/bouillon-chartier-montparnasse.html,../places/bouillon-chartier-montparnasse.html
daily/day-30.html,places/bouillon-chartier-montparnasse.html,../places/bouillon-chartier-montparnasse.html
daily/day-30.html,places/musee-de-l-orangerie.html,../places/musee-de-l-orangerie.html
daily/day-30.html,daily/day-29.html,../daily/day-29.html
daily/day-30.html,daily/day-31.html,../daily/day-31.html
daily/day-31.html,places/musee-gustave-moreau.html,../places/musee-gustave-moreau.html
daily/day-31.html,places/musee-gustave-moreau.html,../places/musee-gustave-moreau.html
daily/day-31.html,places/musee-gustave-moreau.html,../places/musee-gustave-moreau.html
daily/day-31.html,places/musee-gustave-moreau.html,../places/musee-gustave-moreau.html
daily/day-31.html,places/au-petit-riche.html,../places/au-petit-riche.html
daily/day-31.html,places/au-petit-riche.html,../places/au-petit-riche.html
daily/day-31.html,places/le-marais.html,../places/le-marais.html
daily/day-31.html,places/le-marais.html,../places/le-marais.html
daily/day-31.html,places/guylas.html,../places/guylas.html
daily/day-31.html,places/guylas.html,../places/guylas.html
daily/day-31.html,places/musee-gustave-moreau.html,../places/musee-gustave-moreau.html
daily/day-31.html,places/au-petit-riche.html,../places/au-petit-riche.html
daily/day-31.html,places/le-marais.html,../places/le-marais.html
daily/day-31.html,daily/day-30.html,../daily/day-30.html
daily/day-31.html,daily/day-32.html,../daily/day-32.html
daily/day-32.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-32.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-32.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-32.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-32.html,places/cafe-varenne.html,../places/cafe-varenne.html
daily/day-32.html,places/cafe-varenne.html,../places/cafe-varenne.html
daily/day-32.html,places/musee-rodin.html,../places/musee-rodin.html
daily/day-32.html,places/musee-rodin.html,../places/musee-rodin.html
daily/day-32.html,places/cafe-du-commerce.html,../places/cafe-du-commerce.html
daily/day-32.html,places/cafe-du-commerce.html,../places/cafe-du-commerce.html
daily/day-32.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-32.html,places/cafe-varenne.html,../places/cafe-varenne.html
daily/day-32.html,places/musee-rodin.html,../places/musee-rodin.html
daily/day-32.html,daily/day-31.html,../daily/day-31.html
daily/day-32.html,daily/day-33.html,../daily/day-33.html
daily/day-33.html,places/petit-palais.html,../places/petit-palais.html
daily/day-33.html,places/petit-palais.html,../places/petit-palais.html
daily/day-33.html,places/petit-palais.html,../places/petit-palais.html
daily/day-33.html,places/petit-palais.html,../places/petit-palais.html
daily/day-33.html,places/chez-savy.html,../places/chez-savy.html
daily/day-33.html,places/chez-savy.html,../places/chez-savy.html
daily/day-33.html,places/grand-palais.html,../places/grand-palais.html
daily/day-33.html,places/grand-palais.html,../places/grand-palais.html
daily/day-33.html,places/stephane-martin.html,../places/stephane-martin.html
daily/day-33.html,places/stephane-martin.html,../places/stephane-martin.html
daily/day-33.html,places/petit-palais.html,../places/petit-palais.html
daily/day-33.html,places/chez-savy.html,../places/chez-savy.html
daily/day-33.html,places/grand-palais.html,../places/grand-palais.html
daily/day-33.html,daily/day-32.html,../daily/day-32.html
daily/day-33.html,daily/day-34.html,../daily/day-34.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/la-flottille.html,../places/la-flottille.html
daily/day-34.html,places/la-flottille.html,../places/la-flottille.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/le-grand-pan.html,../places/le-grand-pan.html
daily/day-34.html,places/le-grand-pan.html,../places/le-grand-pan.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/la-flottille.html,../places/la-flottille.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,places/versailles.html,../places/versailles.html
daily/day-34.html,daily/day-33.html,../daily/day-33.html
daily/day-34.html,daily/day-35.html,../daily/day-35.html
daily/day-35.html,places/musee-du-louvre.html,../places/musee-du-louvre.html
daily/day-35.html,places/musee-du-louvre.html,../places/musee-du-louvre.html
daily/day-35.html,places/boulangerie-pichard.html,../places/boulangerie-pichard.html
daily/day-35.html,places/boulangerie-pichard.html,../places/boulangerie-pichard.html
daily/day-35.html,places/musee-du-louvre.html,../places/musee-du-louvre.html
daily/day-35.html,places/musee-du-louvre.html,../places/musee-du-louvre.html
daily/day-35.html,places/sawadee-paris.html,../places/sawadee-paris.html
daily/day-35.html,places/sawadee-paris.html,../places/sawadee-paris.html
daily/day-35.html,places/musee-du-louvre.html,../places/musee-du-louvre.html
daily/day-35.html,daily/day-34.html,../daily/day-34.html
daily/day-35.html,daily/day-36.html,../daily/day-36.html
daily/day-36.html,places/musee-marmottan-monet.html,../places/musee-marmottan-monet.html
daily/day-36.html,places/musee-marmottan-monet.html,../places/musee-marmottan-monet.html
daily/day-36.html,places/boulangerie-pichard.html,../places/boulangerie-pichard.html
daily/day-36.html,places/boulangerie-pichard.html,../places/boulangerie-pichard.html
daily/day-36.html,places/musee-marmottan-monet.html,../places/musee-marmottan-monet.html
daily/day-36.html,places/musee-marmottan-monet.html,../places/musee-marmottan-monet.html
daily/day-36.html,places/le-relais-du-15eme.html,../places/le-relais-du-15eme.html
daily/day-36.html,places/le-relais-du-15eme.html,../places/le-relais-du-15eme.html
daily/day-36.html,places/musee-marmottan-monet.html,../places/musee-marmottan-monet.html
daily/day-36.html,daily/day-35.html,../daily/day-35.html
daily/day-36.html,daily/day-37.html,../daily/day-37.html
daily/day-37.html,places/breizh-cafe-charles-michels.html,../places/breizh-cafe-charles-michels.html
daily/day-37.html,places/breizh-cafe-charles-michels.html,../places/breizh-cafe-charles-michels.html
daily/day-37.html,daily/day-36.html,../daily/day-36.html
daily/day-37.html,daily/day-38.html,../daily/day-38.html
daily/day-38.html,places/musee-jacquemart-andre.html,../places/musee-jacquemart-andre.html
daily/day-38.html,places/musee-jacquemart-andre.html,../places/musee-jacquemart-andre.html
daily/day-38.html,places/musee-jacquemart-andre.html,../places/musee-jacquemart-andre.html
daily/day-38.html,places/musee-jacquemart-andre.html,../places/musee-jacquemart-andre.html
daily/day-38.html,places/le-volant-basque.html,../places/le-volant-basque.html
daily/day-38.html,places/le-volant-basque.html,../places/le-volant-basque.html
daily/day-38.html,places/musee-jacquemart-andre.html,../places/musee-jacquemart-andre.html
daily/day-38.html,daily/day-37.html,../daily/day-37.html
daily/day-38.html,daily/day-39.html,../daily/day-39.html
daily/day-39.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-39.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-39.html,places/marche-convention.html,../places/marche-convention.html
daily/day-39.html,places/marche-convention.html,../places/marche-convention.html
daily/day-39.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-39.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-39.html,places/musee-picasso-paris.html,../places/musee-picasso-paris.html
daily/day-39.html,places/musee-picasso-paris.html,../places/musee-picasso-paris.html
daily/day-39.html,places/musee-carnavalet.html,../places/musee-carnavalet.html
daily/day-39.html,places/musee-carnavalet.html,../places/musee-carnavalet.html
daily/day-39.html,places/chez-janou.html,../places/chez-janou.html
daily/day-39.html,places/chez-janou.html,../places/chez-janou.html
daily/day-39.html,places/musee-d-orsay.html,../places/musee-d-orsay.html
daily/day-39.html,places/musee-picasso-paris.html,../places/musee-picasso-paris.html
daily/day-39.html,places/musee-carnavalet.html,../places/musee-carnavalet.html
daily/day-39.html,places/chez-janou.html,../places/chez-janou.html
daily/day-39.html,daily/day-38.html,../daily/day-38.html
daily/day-39.html,daily/day-40.html,../daily/day-40.html
daily/day-40.html,places/bourse-de-commerce-pinault-collection.html,../places/bourse-de-commerce-pinault-collection.html
daily/day-40.html,places/bourse-de-commerce-pinault-collection.html,../places/bourse-de-commerce-pinault-collection.html
daily/day-40.html,places/bourse-de-commerce-pinault-collection.html,../places/bourse-de-commerce-pinault-collection.html
daily/day-40.html,places/bourse-de-commerce-pinault-collection.html,../places/bourse-de-commerce-pinault-collection.html
daily/day-40.html,places/aux-crus-de-bourgogne.html,../places/aux-crus-de-bourgogne.html
daily/day-40.html,places/aux-crus-de-bourgogne.html,../places/aux-crus-de-bourgogne.html
daily/day-40.html,places/montmartre-south-pigalle.html,../places/montmartre-south-pigalle.html
daily/day-40.html,places/montmartre-south-pigalle.html,../places/montmartre-south-pigalle.html
daily/day-40.html,places/le-progres-montmartre.html,../places/le-progres-montmartre.html
daily/day-40.html,places/le-progres-montmartre.html,../places/le-progres-montmartre.html
daily/day-40.html,places/bourse-de-commerce-pinault-collection.html,../places/bourse-de-commerce-pinault-collection.html
daily/day-40.html,places/aux-crus-de-bourgogne.html,../places/aux-crus-de-bourgogne.html
daily/day-40.html,places/montmartre-south-pigalle.html,../places/montmartre-south-pigalle.html
daily/day-40.html,places/le-progres-montmartre.html,../places/le-progres-montmartre.html
