contentId,filePath,headingLevel,sectionTitle,contentType,wordCount,linkCount,imageCount,hash
01_How_to_Use_This_Guidebook_v1.0#005,source/CURRENT/10_Core/01_How_to_Use_This_Guidebook_v1.0.md,2,4. 식당을 고르는 법,core,77,0,0,0c38782d35b9ab05
01_How_to_Use_This_Guidebook_v1.0#006,source/CURRENT/10_Core/01_How_to_Use_This_Guidebook_v1.0.md,2,5. 하루를 조정하는 다섯 가지 규칙,core,48,0,0,9ae42c2cf35b24c7
01_How_to_Use_This_Guidebook_v1.0#007,source/CURRENT/10_Core/01_How_to_Use_This_Guidebook_v1.0.md,2,6. 시각자료 표기,core,42,0,0,8965d819b2adf413
01_How_to_Use_This_Guidebook_v1.0#008,source/CURRENT/10_Core/01_How_to_Use_This_Guidebook_v1.0.md,2,7. 이 가이드북의 여행 흐름,core,52,0,0,3294474246ff4d3d
01_How_to_Use_This_Guidebook_v1.0#009,source/CURRENT/10_Core/01_How_to_Use_This_Guidebook_v1.0.md,2,8. 여행 중 최종 판단 기준,core,35,0,0,e833fa25f54b7133
02_Whole_Trip_Experience_Highlights_v1.0#000,source/CURRENT/10_Core/02_Whole_Trip_Experience_Highlights_v1.0.md,0,(preamble),core,19,0,0,09f2666756d27906
02_Whole_Trip_Experience_Highlights_v1.0#001,source/CURRENT/10_Core/02_Whole_Trip_Experience_Highlights_v1.0.md,1,02. 전체 여행 경험 하이라이트,core,0,0,0,
02_Whole_Trip_Experience_Highlights_v1.0#002,source/CURRENT/10_Core/02_Whole_Trip_Experience_Highlights_v1.0.md,2,1. 이 여행에서 가장 중요한 16가지 경험,core,187,0,0,1ddf2360fe351a4d
02_Whole_Trip_Experience_Highlights_v1.0#003,source/CURRENT/10_Core/02_Whole_Trip_Experience_Highlights_v1.0.md,2,2. 지역별 대표 한 끼,core,78,0,0,3dfd6e1e641f4d2d
02_Whole_Trip_Experience_Highlights_v1.0#004,source/CURRENT/10_Core/02_Whole_Trip_Experience_Highlights_v1.0.md,2,3. 스케치·사진 대표 장면,core,56,0,0,7e76637dd7b07456
02_Whole_Trip_Experience_Highlights_v1.0#005,source/CURRENT/10_Core/02_Whole_Trip_Experience_Highlights_v1.0.md,2,4. 일부러 비워 둘 시간,core,51,0,0,72bca1fb8977a521
03_Whole_Trip_Master_Itinerary_v1.2#000,source/CURRENT/10_Core/03_Whole_Trip_Master_Itinerary_v1.2.md,0,(preamble),core,32,0,0,90d1a91431111830
03_Whole_Trip_Master_Itinerary_v1.2#001,source/CURRENT/10_Core/03_Whole_Trip_Master_Itinerary_v1.2.md,1,03. 43일 전체 Master Itinerary v1.3,core,0,0,0,
03_Whole_Trip_Master_Itinerary_v1.2#002,source/CURRENT/10_Core/03_Whole_Trip_Master_Itinerary_v1.2.md,2,1. 사용 원칙,core,46,0,0,bad464ea1c09ee0e
03_Whole_Trip_Master_Itinerary_v1.2#003,source/CURRENT/10_Core/03_Whole_Trip_Master_Itinerary_v1.2.md,2,1.1 Phase 5 실행 통제,core,41,0,0,4364a911169c1c24
03_Whole_Trip_Master_Itinerary_v1.2#004,source/CURRENT/10_Core/03_Whole_Trip_Master_Itinerary_v1.2.md,2,2. 전체 흐름,core,24,0,0,427887bc592a6d02
03_Whole_Trip_Master_Itinerary_v1.2#005,source/CURRENT/10_Core/03_Whole_Trip_Master_Itinerary_v1.2.md,2,3. 날짜별 기준 일정,core,893,0,0,94994ea2d69b34b0
03_Whole_Trip_Master_Itinerary_v1.2#006,source/CURRENT/10_Core/03_Whole_Trip_Master_Itinerary_v1.2.md,2,4. 장거리 이동일,core,80,0,0,52116f1095e281f4
03_Whole_Trip_Master_Itinerary_v1.2#007,source/CURRENT/10_Core/03_Whole_Trip_Master_Itinerary_v1.2.md,2,5. 여행 리듬 QA,core,38,0,0,729b5c8501fbc6ae
04_Barcelona_Sitges_v2.0#000,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,0,(preamble),city-guide,67,2,1,5e96c7121f588926
04_Barcelona_Sitges_v2.0#001,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,1,Commercial Guide Module,city-guide,20,0,0,30e5d1d470d6e312
04_Barcelona_Sitges_v2.0#002,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,Editor’s Verdict,city-guide,32,0,0,75e47cae84d8d419
04_Barcelona_Sitges_v2.0#003,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,놓치면 아쉬운 선택,city-guide,62,0,0,cb4820775959115f
04_Barcelona_Sitges_v2.0#004,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,하루를 완성하는 네 가지 선택,city-guide,45,0,0,d504b84aafc08cdc
04_Barcelona_Sitges_v2.0#005,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,이 지역의 Top 10,city-guide,29,0,0,3e5f749cb3fc79b5
04_Barcelona_Sitges_v2.0#006,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,현장 메모,city-guide,43,0,0,498b63d530f345e0
04_Barcelona_Sitges_v2.0#007,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,1,04. 바르셀로나·시체스 3박 4일,city-guide,63,0,0,6aae5bd28aa101ac
04_Barcelona_Sitges_v2.0#008,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,Phase 10 공식정보 원칙,city-guide,33,0,0,e19ff526e3089ed9
04_Barcelona_Sitges_v2.0#009,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,1,Regional Context & Scheduled Place Dossiers,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#010,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,지역을 이해하는 다섯 개의 층,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#011,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,역사,city-guide,16,0,0,10bfe2497ea7a6ca
04_Barcelona_Sitges_v2.0#012,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,경제,city-guide,15,0,0,a3160e180ea58a53
04_Barcelona_Sitges_v2.0#013,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,사회,city-guide,10,0,0,8329ee783410436c
04_Barcelona_Sitges_v2.0#014,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,문화,city-guide,17,0,0,17b6debc9dc7b164
04_Barcelona_Sitges_v2.0#015,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,이번 여행에서의 의미,city-guide,13,0,0,c5b901022e7504a6
04_Barcelona_Sitges_v2.0#016,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,이 3박이 여행 전체에서 하는 일,city-guide,47,0,0,8dddd09f7106419b
04_Barcelona_Sitges_v2.0#017,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,일정에 포함된 장소별 상세 가이드,city-guide,24,0,0,2936242127167e2a
04_Barcelona_Sitges_v2.0#018,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,Day 2 — 사그라다 파밀리아 · 산 파우,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#019,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,Sagrada Família {{grade:essential|필수}},city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#020,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,무엇인가,city-guide,33,0,0,b6986d75d72744ad
04_Barcelona_Sitges_v2.0#021,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,핵심 — 기둥이 나무인 이유,city-guide,116,0,0,b290916309311763
04_Barcelona_Sitges_v2.0#022,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,실용,city-guide,54,0,0,3314ef48a45105d3
04_Barcelona_Sitges_v2.0#023,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,Sant Pau Recinte Modernista {{grade:essential|필수}},city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#024,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,무엇인가 — 병원을 도시로 지었다,city-guide,105,0,0,44e20b0b72f7c386
04_Barcelona_Sitges_v2.0#025,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,핵심 — 45도의 이유,city-guide,132,0,0,b9c4e8c7d3dc0c17
04_Barcelona_Sitges_v2.0#026,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,실용,city-guide,21,0,0,cc09c46f40f21962
04_Barcelona_Sitges_v2.0#027,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,Day 3 — 고딕 지구 · 시장 · 도서관,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#028,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,Barri Gòtic {{grade:essential|필수}},city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#029,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,무엇인가,city-guide,82,0,0,588c8aafce259589
04_Barcelona_Sitges_v2.0#030,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,Biblioteca de Catalunya {{grade:priority|우선추천}},city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#031,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,무엇인가 — 산 파우의 전편,city-guide,89,0,0,f052a7b91e5f2dee
04_Barcelona_Sitges_v2.0#032,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,실용,city-guide,19,0,0,c55db526ef6b1b23
04_Barcelona_Sitges_v2.0#033,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,MACBA {{grade:optional|선택}},city-guide,60,0,0,b47e95fac285830c
04_Barcelona_Sitges_v2.0#034,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,Day 4 — 시체스 경유,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#035,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,왜 시체스를 경유하는가,city-guide,32,0,0,ec162cb4a10afec6
04_Barcelona_Sitges_v2.0#036,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,Cau Ferrat {{grade:essential|필수}},city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#037,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,무엇인가 — 모더니즘의 신전,city-guide,63,0,0,bc1b33a9d7e5be87
04_Barcelona_Sitges_v2.0#038,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,핵심 — 다섯 번의 축제가 만든 것,city-guide,67,0,0,e2c331f0f3aca1bb
04_Barcelona_Sitges_v2.0#039,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,소장품에서 볼 것,city-guide,78,0,0,0e202b96527f70b3
04_Barcelona_Sitges_v2.0#040,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,5,실용,city-guide,25,0,0,e4458c28fcc16bb5
04_Barcelona_Sitges_v2.0#041,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,Palau de Maricel {{grade:priority|우선추천}},city-guide,46,0,0,f448234d15f15872
04_Barcelona_Sitges_v2.0#042,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,시체스 2시간 30분 핵심 동선,city-guide,53,0,0,795bd324fd3ea936
04_Barcelona_Sitges_v2.0#043,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,8월 31일 중요 정정,city-guide,21,0,0,31242b85c5b2b94c
04_Barcelona_Sitges_v2.0#044,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,실행지도 · 현장 사용,city-guide,40,3,0,c8c187dd3d02d113
04_Barcelona_Sitges_v2.0#045,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,1,Layer 1. Quick Reference · 확정 일정 · 실행표,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#046,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,1. 한눈에 보는 실행 요약,city-guide,207,0,0,490e59ab1c66a3ab
04_Barcelona_Sitges_v2.0#047,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,일정의 핵심 논리,city-guide,30,0,0,b79f4acfd4aaf16f
04_Barcelona_Sitges_v2.0#048,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,2. 날짜별 확정 일정,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#049,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,Day 1 — 8월 29일 토요일,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#050,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,"도착, 숙소 정착, 에이샴플라 생활권 적응",city-guide,144,0,0,6f895ecde47b3f3b
04_Barcelona_Sitges_v2.0#051,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,Day 2 — 8월 30일 일요일,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#052,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,"사그라다 파밀리아와 산파우 — 돌, 빛, 도시개혁",city-guide,235,0,0,5220706b87b76a0e
04_Barcelona_Sitges_v2.0#053,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,Day 3 — 8월 31일 월요일,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#054,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,책과 도시의 기억 — 고딕지구·카탈루냐 도서관·MACBA,city-guide,276,0,0,f93b09eacb6b54d0
04_Barcelona_Sitges_v2.0#055,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,Day 4 — 9월 1일 화요일,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#056,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,"렌터카 인수, 시체스 모더니즘과 바다, 지로나 이동",city-guide,311,0,0,1cb3f982be630f09
04_Barcelona_Sitges_v2.0#057,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,9월 1일의 의사결정 기준,city-guide,46,0,0,262223b9c3e537fb
04_Barcelona_Sitges_v2.0#058,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,3. 피로도와 하루 활동량,city-guide,73,0,0,32a06b3f4288af23
04_Barcelona_Sitges_v2.0#059,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,4. 예약 우선순위 실행표,city-guide,127,0,0,044e4299c00b7a56
04_Barcelona_Sitges_v2.0#060,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,1,Layer 2. 지역 이해 · 동네 · 추천등급 · 볼거리,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#061,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,5. 바르셀로나와 카탈루냐를 이해하는 다섯 가지 열쇠,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#062,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,5.1 바르셀로나는 ‘고딕도시’이면서 ‘계획도시’다,city-guide,67,0,0,1c8b77673ca694a6
04_Barcelona_Sitges_v2.0#063,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,5.2 카탈루냐어는 장식이 아니라 일상의 언어다,city-guide,48,0,0,18a5790d48f6f360
04_Barcelona_Sitges_v2.0#064,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,5.3 모더니즘은 가우디 한 사람의 스타일이 아니다,city-guide,34,0,0,35d7f2516941c0f3
04_Barcelona_Sitges_v2.0#065,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,5.4 시장은 관광명소이기 전에 생활 인프라다,city-guide,29,0,0,11eec2504ea69464
04_Barcelona_Sitges_v2.0#066,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,5.5 2026년은 도시 전체가 건축을 말하는 해다,city-guide,29,0,0,9f985e5aa41711aa
04_Barcelona_Sitges_v2.0#067,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,6. 추천등급 기준,city-guide,86,0,0,21a956eccece3faf
04_Barcelona_Sitges_v2.0#068,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,7. 숙소 생활권과 동네별 성격,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#069,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,7.1 Dreta de l’Eixample 동부 — 가장 균형 잡힌 1순위,city-guide,79,0,0,a6060f3dd6df3e55
04_Barcelona_Sitges_v2.0#070,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,7.2 Sagrada Família 서쪽·Fort Pienc — 가격과 실행성의 2순위,city-guide,62,0,0,cd02e4d7e0011a4e
04_Barcelona_Sitges_v2.0#071,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,7.3 Vila de Gràcia — 생활감은 좋지만 이동 효율은 3순위,city-guide,53,0,0,ddc844e1f1ce416e
04_Barcelona_Sitges_v2.0#072,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,7.4 Sant Antoni — 음식·시장·현대도시를 좋아하면 좋은 대안,city-guide,50,0,0,2506f869f0f84ccc
04_Barcelona_Sitges_v2.0#073,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,"7.5 Born·Gòtic — 방문은 필수, 숙박은 비추천",city-guide,31,0,0,e87a1ec22ed360c4
04_Barcelona_Sitges_v2.0#074,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,7.6 Poblenou — 장기체류에는 좋지만 이번 3박에는 비효율,city-guide,21,0,0,3e7d7d0ee6936890
04_Barcelona_Sitges_v2.0#075,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,8. 주요 관광지 상세 설명과 추천등급,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#076,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,8.1 Basílica de la Sagrada Família,city-guide,36,0,0,9f89c2902defac5c
04_Barcelona_Sitges_v2.0#077,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,실용정보,city-guide,104,0,0,ff5eb21c35df303b
04_Barcelona_Sitges_v2.0#078,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,Jason·Julia 관람 순서,city-guide,65,0,0,8d780ee3ccd3d8a1
04_Barcelona_Sitges_v2.0#079,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,타워 선택 판단,city-guide,47,0,0,86f44812ff6f7026
04_Barcelona_Sitges_v2.0#080,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,4,2026 특별 포인트,city-guide,38,0,0,019961f3cae53bbf
04_Barcelona_Sitges_v2.0#081,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,8.2 Recinte Modernista de Sant Pau,city-guide,67,0,0,65c3eb4cc88fce18
04_Barcelona_Sitges_v2.0#082,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,8.3 Gothic Quarter와 Plaça del Rei,city-guide,51,0,0,aa837d156be69ec5
04_Barcelona_Sitges_v2.0#083,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,8.4 Biblioteca de Catalunya,city-guide,77,0,0,914a94b88cbdaee1
04_Barcelona_Sitges_v2.0#084,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,8.5 MACBA — Museu d’Art Contemporani de Barcelona,city-guide,73,0,0,65bac0f856869a7f
04_Barcelona_Sitges_v2.0#085,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,8.6 Museu Picasso de Barcelona,city-guide,69,0,0,3c1a517681d2292d
04_Barcelona_Sitges_v2.0#086,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,8.7 MNAC — Museu Nacional d’Art de Catalunya,city-guide,52,0,0,641d095ae23f4c11
04_Barcelona_Sitges_v2.0#087,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,8.8 Fundació Joan Miró,city-guide,39,0,0,0cdc379d8ac4c9f6
04_Barcelona_Sitges_v2.0#088,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,8.9 Disseny Hub Barcelona,city-guide,43,0,0,f307c5f99ecbe7d9
04_Barcelona_Sitges_v2.0#089,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,9. 미술관·박물관·도서관·서점 선택표,city-guide,131,0,0,aa37fe3976125fda
04_Barcelona_Sitges_v2.0#090,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,서점 세부 추천,city-guide,55,0,0,ba07caf49fd11c4a
04_Barcelona_Sitges_v2.0#091,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,10. 시체스 지역 이해와 핵심 동선,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#092,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,10.1 왜 시체스를 경유하는가,city-guide,37,0,0,a580fb685179cb2b
04_Barcelona_Sitges_v2.0#093,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,10.2 2시간 30분 핵심동선,city-guide,34,0,0,6e18105c1f16cbd7
04_Barcelona_Sitges_v2.0#094,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,10.3 Cau Ferrat와 Maricel,city-guide,46,0,0,a4b09f278db4aacf
04_Barcelona_Sitges_v2.0#095,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,10.4 해변 선택,city-guide,36,0,0,3dc090f3efeffeed
04_Barcelona_Sitges_v2.0#096,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,1,Layer 3. 숙소 · 음식 · 생활 · 운동 · 이벤트 · 예약 · 대체안,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#097,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,11. 숙소 선택 원칙과 예산,city-guide,0,0,0,
04_Barcelona_Sitges_v2.0#098,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,11.1 예산 산식,city-guide,50,0,0,8825ce9fb595abaf
04_Barcelona_Sitges_v2.0#099,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,11.2 공통 필수 확인,city-guide,75,0,0,21569224e150a88c
04_Barcelona_Sitges_v2.0#100,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,2,12. 실제 숙소 후보 7곳,city-guide,207,0,0,6e310182b207e400
04_Barcelona_Sitges_v2.0#101,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,12.1 1순위: Hotel SERHS Carlit,city-guide,43,0,0,775b6615b55b6a81
04_Barcelona_Sitges_v2.0#102,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,12.2 2순위: Hotel Glòries,city-guide,31,0,0,f484a43093af8f98
04_Barcelona_Sitges_v2.0#103,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,12.3 3순위: Leonardo Boutique Hotel Barcelona Sagrada Familia,city-guide,30,0,0,9c85216fb63ca7dc
04_Barcelona_Sitges_v2.0#104,source/CURRENT/20_Regional_Chapters/04_Barcelona_Sitges_v2.0.md,3,12.4 4순위: Praktik Garden,city-guide,52,0,0,431a85ea2f719c81
